题目,朝代,作者,内容,来源,词牌
"伤石鼓赋送国子监丞先生赴徽州经历","明","王佐（汝学","鼎非没器兮，麟难服车。用之违其材兮，物乃龃龉。孔子西行兮，返晋水浒。删诗三百兮，逸此石鼓。天实爱道兮，鬼物守护。存此至宝兮，昭示万古。载籍茫然兮，居然再睹。巍巍荡荡兮，周宣御宇。嗟彼何人兮，是之裁取。此其为臼兮，焉可爱许。使我心伤兮，泪下如雨。","Werneror",""
"厓山哀歌亭","明","陈献章","祠堂千顷压江波，张陆之名更可磨。只少当时文相国，一间亭子表哀歌。","Werneror",""
"中秋诸友携酒饮白沙时余有徵命将行","明","陈献章","江门沽酒款徵车，乡里交情我不疏。不怕霜风吹客鬓，却怜星月洗溪厨。惊看七步来长句，直过三更坐老夫。何处中秋不同赏，明年书劄寄江湖。","Werneror",""
"清歌堪善乐石鸣韶","明","白瑩","香霭崆峒紫气迎，铿锵雅乐叶歌赓。何来洞石千层秀，特奏钧天第一声。涧水自谐箫管韵，高冈时有凤凰鸣。","Werneror",""
"凤台歌","明","陈用原","凉风起天际，遐思凤凰台。忆昔神游纵清赏，今披云雾登临来。嵯峨楼观相隐映，啸歌骋望心神开。于时仙人凤台坐，酌我潋滟流霞杯。酒酣吹箫兴未已，招邀相与游蓬莱。鸾骖飘飘渡弱水，笙鹤玉节纷追陪。一从离群落尘世，碧山回首空崔嵬。花开叶落秋又晓，俯察品汇如轮回。千年沧海几变易，劫风吹冷昆明灰。凤兮凤兮传书来，仙人怀予兮予将回。梧桐枝上秋月冷，毋使惆怅增徘佪。","Werneror",""
"赠先师胡秋崖之子碧京行","明","唐璧","一度相逢一度欢，先师仪范眼中看。融融兰室春风暖，湛湛冰壶夜月寒。诗酒正邻谭笑乐，江山无奈别离难。殷勤记取归来约，梅玉浮香共倚阑。","Werneror",""
"挽戴南湾","明","任效","有美人兮骨已仙，南湾渔舍尚依然。春风竹坞閒棋局，夜月螺洲冷钓船。诗礼家声乡邑重，箕裘事业子孙传。忍从埋玉山前过，落木潇潇怨杜鹃。","Werneror",""
"己巳避寇将适羊城舟抵桂华兵阻未达用李嘉祐京口旅泊诗首句发引率成十首 其一","明","韩殷","移家避寇逐行舟，离思茫茫正值秋。银箭水残河势断，碧空云净火星流。机中锦字论长恨，江上青山忆旧游。自欲放怀犹未得，客情终日在眉头。","Werneror",""
"松溪为东莞袁二处士赋","明","韩殷","温塘溪上多青山，隐君种松溪云间。蛰龙老去不复化，铮铮鳞甲号秋寒。下有茯苓二千石，上有菟丝三百尺。夜深玄鹤忽飞来，摇弄春光荡空碧。花兮可采泉可烹，隐君托迹相忘形。客来醉我徂徕酿，还俯沧浪歌濯缨。","Werneror",""
"南陂行乐图","明","韩殷","浣花溪上杜陵庄，老去潜夫逸兴长。蜡屐行春分野色，篮舆携酒醉湖光。窗涵渤澥潮声近，室引薰风暑气凉。笑我早缨轩冕累，膏车未许共徜徉。","Werneror",""
"和叶都堂凯歌 其一","明","韩殷","衮衣衔命下夷荒，百粤均分日月光。神剑昼横江水黑，龙旗春掣海云黄。","Werneror",""
"和叶都堂凯歌 其二","明","韩殷","老将临征识阵云，迅驱虎旅净妖氛。腥风吹冷黄金甲，曀日黄翻赤帜文。","Werneror",""
"冬","明","韩殷","天连水也云连野，月满关兮雪满城。鲜火爇灯红泼泼，疾风飘鬓冷清清。","Werneror",""
"冀北春阳歌为杨绣衣赋","明","江源","柱史芳年四十强，豸冠高耸立朝堂。皂囊满贮三春泽，白简仍飞六月霜。乘骢不数汉桓典，埋轮复见今张纲。奉天殿前天子命，手提绣斧巡朔方。朔方万物久憔悴，闾阎赤子多痍疮。自从君来按节后，三边山岳皆辉光。况闻九达走狐兔，又闻四野无豺狼。屈者伸兮冤者白，惟刑之恤心虞唐。穷檐暗室回白日，阴崖寒谷生春阳。看君今日已如此，何况他日登岩廊。春阳定作商霖雨，足慰天下苍生望。","Werneror",""
"凯歌为阳和周参将作","明","江源","征北将军才且雄，不忝乃祖公瑾风。妙龄智勇未四十，博穷六籍玄微中。古来文武有吉甫，三代而下诸葛公。后来文武似赤少，将军今日追其踪。投壶雅歌差可拟，轻裘缓带将无同。朔方边城羽书急，威宁海子狼烟红。一朝天子亲推毂，特简将军冲锋敌。身著铁衣淩雪色，手提金剑动蛟龙。渴心欲饮胡儿血，奋身便挂天山弓。犬羊旋毙箭锋下，驱除如在破竹中。只轮疋马不得返，犁庭扫穴胡巢空。向来奏凯论功赏，帝命将军参五戎。将军之功未可量，会当百代公侯封。能令诸军乐耕耨，坐见万里无烟烽。凤凰池里受爵赏，麒麟阁上图形容。族诛剡溪藤，秃杀毛颖翁。不足尽纪将军功，不足尽纪将军功。","Werneror",""
"登孺子亭奉和赵绣衣韵","明","江源","东湖雨溢湍流急，北风日短寒鸦集。湖水中央孺子亭，巍峨争与西山岌。我因公暇此登临，水色云容正交熠。忆昔汉祚将云亡，上下堂阶无等级。六阴叠荡狐鼠号，三阳闭塞蛟龙蛰。大厦一木难支撑，党锢诸贤徒饮泣。先生窥见此几微，白驹皎皎焉能絷。养晦韬光知几人，无怪当时称角立。牛医见亦堪比伦，钦颐子兮差可及。三徵不起老南州，数亩湖田一蓑笠。平生厉志何辛勤，不稼不穑宁绝粒。辍耕萧散无外求，坦腹长歌伐檀什。感恩徒步太尉庐，絮酒炙鸡曾负笈。下榻深知太守贤，掉头不肯侯门揖。激愚起懦圣人徒，不学神仙事呼吸。千古清风有如此，蹈海休誇鲁连子。","Werneror",""
"吊王宗周太守","明","江源","二千石兮官不小，五十馀兮寿非夭。三雏虽少颇绝奇，万事足焉心亦了。我来不为死者伤，乃知一死人之常。吊君知君亦瞑目，有人后日继书香。","Werneror",""
"丁参戎邀游明山六祖寺","明","江源","会昌河北明山清，一方之镇储精英。青苍峻峭插霄汉，无乃天造地设成。上有千林乔木之蓊郁，下有六祖禅室之峥嵘。寒泉瀑布几千尺，奔流入涧归沧溟。登高胡不振我衣，临清胡不濯我缨。元戎邀我此游赏，况值公暇兼升平。主宾联辔惬心赏，四美具兮二难并。元戎韬略更文雅，执手相看如故情。剑亦不须按，盖亦不用倾。酌我金陵琥珀之美酒，荐我太官适口之羊羹。食我东南水陆之嘉果，饭我冬春玉粒之香粳。投壶百罚不辞醉，抚掌一叹俱忘形。我日既云迈，而月亦斯征。相逢不一醉，徒叹三闾醒。明朝揖君与君别，观风又向桃江行。","Werneror",""
"忆荔枝","明","江源","岭南五月薰风吹，荔枝初熟红累垂。千树瑩煌照林麓，忆曾饱食为儿时。君谟品尔为第一，何乃昔贤比尤物。交南入献永元时，涪州取贡天宝日。绛囊中裹白玉肌，琼浆一割甘如饴。回看百果无颜色，况复蒲萄能拟之。嗟彼美兮生岭峤，可怜此味人知少。千年每恨妃子污，一旦更遭侧生诮。蠲渴补髓堪延年，故园怅别路几千。感时抚景每忆汝，饥肠馋喙长流涎。思莼客子浮归舸，我尚风波未回柁。何年解组赋归来，坦腹日餐三百颗。","Werneror",""
"江行杂咏十首 其一","明","江源","长风送轻舸，晚山飞翠浮。掀篷待月上，不减赤壁游。","Werneror",""
"江行杂咏十首 其二","明","江源","江上几日行，奈此跋涉苦。云起先泊舟，恐有暴风雨。","Werneror",""
"江行杂咏十首 其三","明","江源","山暝碧云合，秋初白雁征。几多游宦客，徒有故园情。","Werneror",""
"江行杂咏十首 其四","明","江源","凉风吹我衣，壮观倚楼橹。沙水鸥群浴，风樯燕双舞。","Werneror",""
"江行杂咏十首 其五","明","江源","作客二十载，扁舟西复东。不因俯仰累，谁肯任飘蓬。","Werneror",""
"江行杂咏十首 其六","明","江源","路长寄书少，水涸归舟迟。渔子团栾乐，焉知人别离。","Werneror",""
"江行杂咏十首 其七","明","江源","长江自朝夕，落日照今古。无酒长独醒，只恐叹渔父。","Werneror",""
"江行杂咏十首 其八","明","江源","今朝江上路，明日复何之。踪迹已无定，前程焉可期。","Werneror",""
"江行杂咏十首 其九","明","江源","山色已含暝，叶声新报秋。廿年尘土客，吟眺不胜愁。","Werneror",""
"江行杂咏十首 其十","明","江源","频年走畏涂，轮蹄带倾覆。白首好归休，何必恋爵禄。","Werneror",""
"次尹宣文赠行韵二首 其一","明","江源","梅子成坡我复来，十年怀抱一时开。舣舟江浒二三日，拍手尊前几百杯。花径叹谈忘主客，柳营旌节肃风雷。洪都庾岭还相接，从此逢春为寄梅。","Werneror",""
"次尹宣文赠行韵二首 其二","明","江源","音书两寄玉京来，喜甚灯前浣手开。夜月池台千里梦，春风弦管十年杯。北溟奋激淩霄翮，南粤声名吼地雷。更贺边城无一事，大开东阁咏官梅。","Werneror",""
"次林司训赠行韵","明","江源","不用逢人说独贤，酒杯诗卷亦神仙。幕天席地刘伶趣，爱国忧君杜子篇。白水青山行客景，凄风淫雨早秋天。热官十载成何事，不及先生一冷毡。","Werneror",""
"按山西通志程婴公孙杵臼皆晋人其墓在忻州夷考其行真古义士也三复景仰偶成此诗","明","江源","义烈长垂汗简光，遗编三复仰馀芳。捐躯易矣争先死，存赵难兮忍后亡。豫让一生徒慷慨，荆轲千载足凄凉。他时骑马经遗墓，定把椒浆奠一觞。","Werneror",""
"次张绣衣用和述怀韵五首 其三","明","江源","舍则藏兮用则行，圣贤事业在书生。渡江誓击将军楫，斗勇羞扛力士铛。千里云山嗟独往，百年心素向谁倾。眼前莫道无人识，千载是非人自评。","Werneror",""
"秋日会昌山行","明","江源","终日肩舆不少停，一山过去一山迎。路盘青嶂顶头出，人在白云堆里行。蔽日深林含宿霭，隔溪啼鸟弄春声。宦游奇绝此为冠，句不敲推信口成。","Werneror",""
"夏夜燕集联句并序","明","江源","今夕是何夕，吾侪此合欢。剧谈偿契阔，促席共盘桓。南北睽违久，东西会合难。桂椒供夜酌，肴核助春盘。玉糁思坡老，羊羹忆太官。滑酥餐马乳，香雾饮龙团。入箸蔬凝绿，堆盘荔剥丹。兔沉杯底月，烟袅鼎中峦。稚子频更烛，庖人屡继餐。兴狂更觉短，情浃量加宽。醉忘乌纱侧，凉欺白葛单。候虫喧壁脚，宵马闹帘端。径竹凉飙起，庭槐夜气乾。纸穿窗月白，瓜沁井花寒。灯影妨栖燕，萧声咽舞鸾。客涂悲断梗，宦海沸狂澜。击筑增豪旷，凭诗写肺肝。树云方仰杜，山斗更瞻韩。此日叨持宪，何年拟挂冠。正堪兼吏隐，何至作儒酸。执手还疑梦，论心遽忍谩。拊缶长耳热，入杜恨眉攒。世事棋千变，光阴指一弹。病腰殊似沈，老鬓忽如潘。羞鼓侯门铗，宁甘陋巷箪。舞兮思郭秃，步也叹邯郸。台阁君先贵，山林我苟安。且须随散诞，讵可叹衰残。马奋霜蹄疾，鹏翻健翮抟。有鞭须早着，无禄岂堪干。鱼莫临渊羡，天胡坐井观。神欢体自适，言强舌当扪。慷慨仍思蔺，奸雄每鄙瞒。邻翁嗔夜闹，候仆报更阑。未觉山颓玉，先将马饬繁。出门成一叹，扶醉上雕鞍。","Werneror",""
"海珠燕别联句并序","明","江源","南粤珠江寺，吾侪此饯行。江心片石出，地下六鳌擎。殿爽疑清暑，宫寒讶水晶。灵洲堪伯仲，甘露让峥嵘。处远亭非古，涵虚阁已更。风铃喧殿角，蛛网挂帘楹。午砌翻红药，春缸汲碧泓。潜龙听佛法，巢燕污禅裎。海气连云气，潮声杂吹声。抱旗青似染，洗米掌如平。野树周遭绿，江流映带清。鸟飞江浦晚，帆挂海天晴。饥雀帘端语，残霞海角明。惊涛那溅佛，急濑似闻筝。双鹭芳洲立，孤舟野水横。旌旗开毒蜃，笳鼓骇奔鲸。岁德方临乙，炎威尚伏庚。踝身岩石坐，露顶海风迎。语梵都忘俗，临清且濯缨。乘凉移竹坞，荫日爱松棚。隔水僧呼渡，对江人卖饧。清冰思玉井，凉露慕金茎。天地开清泰，江山过战争。德敷来慎肃，奎聚退搀抢。夔契真元气，芝泉岂国祯。直须歌既醉，何必话无生。聚首速诸旧，论文集众英。杯兮安用覆，盖矣底须倾。十载此佳会，三生是旧盟。宾筵张盛馔，僧供煮香粳。灿烂花连席，芬芳酒满觥。击鲜聊作脍，剥芋旋为羹。水调歌童子，回风舞从伶。山蔬供稚笋，海错炙鲜蛏。鹿脯厨人炮，龙团老衲烹。我厌南海荔，不羡洞庭橙。善谑如方朔，沉酣叹步兵。青萍金灼灼，雄辩玉琤琤。兴为高情发，诗多险韵成。正须追雅颂，何事学阴铿。笔势驱溟渤，词锋压华衡。独嫌居易浅，欲起大苏赓。投我唯桃李，酬君缺玖琼。倚栏穷日力，恋阙急心旌。衲子思留带，君门忆赐樱。省台新政令，泉石旧膏盲。独羡斑生棹，休誇子晋笙。厚颜惭我辈，刮目待吾兄。眷恋谁投牵，疏狂我负荆。投壶更赏罚，对奕竞输赢。叹我文为戏，看君禄代耕。谦哉真受益，慎也可持盈。宦况三秋迥，征涂万里亨。欢娱方浃洽，离合又交并。桑梓逢人问，音书寄雁征。秋风江右路，残月庾关程。淫溢虔州水，饥疲吉郡氓。古人刑弼教，今日法原情。须畜三年艾，还期百度贞。事君须后食，布德必先茕。当道悬清议，涂人有善评。期君公辅上，我辈拭双睛。","Werneror",""
"弘治庚戌岁十月十日公事稍暇奉邀大参德馨内翰世赏过行台小酌遂相与联句仍用内翰韵得二首别赓韵一首 其一","明","江源","十年湖海望君门，露冕行春雨后村。五道旬宣惭政拙，一方黎庶喜生繁。丝纶密地需君手，今古闲愁黯客魂。此日市沽须尽醉，肯将得失向人论。","Werneror",""
"分宜行台与德修大参夜酌联句","明","江源","萍水相逢共独光，一尊清话坐更长。旧章不用更新法，今病何须执古方。万事风涛惊发白，百年行检任雌黄。酒酣大叹出门去，明日满天生夜凉。","Werneror",""
"弘治辛亥五月廿九日世赏内翰访余于行台因留小酌联句二首 其一","明","江源","霁月光风满柏台，一襟清思为君开。阶前凤尾初抽叶，帘外龙鳞半覆苔。四面浓云将雨至，数声峦鸟送青来。酒阑还忆十年事，好似庐生梦正回。","Werneror",""
"弘治辛亥五月廿九日世赏内翰访余于行台因留小酌联句二首 其二","明","江源","福星三月照分司，学士辉光复过之。翰墨林中瞻北斗，风云会里是佳期。虔州怀古诗逾壮，螺浦生才气独奇。如此好怀如此景，杯行到手莫教迟。","Werneror",""
"江行遣兴二首 其一","明","江源","无嗟千里远，山断水茫茫。草市迎江货，枳花明驿墙。身心尘外远，书剑梦中忙。在世谁非客，尘心徒自伤。","Werneror",""
"江行遣兴二首 其二","明","江源","异国久为客，故园何日归。汀烟轻冉冉，江燕正飞飞。千里河流直，孤舟人事稀。登临思不已，吟好送斜晖。","Werneror",""
"长安有狭邪行","明","欧必元","长安有狭邪，狭邪不容车。三河诸少年，矜誇意气殊。不为家人产，坐享鄠杜腴。不为王侯第，宝玉厕门枢。从奴衣火浣，下客蹑真珠。千盘盛玛瑙，双手碎珊瑚。走马出长楸，斗鸡绝九衢。调笑桑中妇，阑入酒家胡。酒家高楼上，盈盈二八姝。少年拥高座，载以结楼居。阿房践锦绣，画阁踏氍毹。朝饮数斗尽，暮倾一石馀。自从回末照，肝肠生死俱。","Werneror",""
"蜀道难","明","江源","莫高兮蜀山，莫险兮蜀水。千寻滟滪接锦江，万叠岷峨连玉垒。巉岩石栈当中流，翻崖雪浪蛟龙愁。纵横鸟道逼霄汉，号风老水阴云稠。百丈危桥横铁索，咫尺颠崖悬剑阁。行人负荷泪欲流，舟子未行胆先落。王尊策驭何壮哉，王阳回辙愁车摧。忠臣孝子各有见，坐令闻者徒悲哀。昔闻蜀道难，今历此地险。辛苦曾备尝，恸哭恐未免。吁嗟，蜀道之险有形者，易若人心之险无形耶。有形之险力可防，无形之险能中伤。","Werneror",""
"羁旅行","明","江源","十年作客不停足，前日荆扬又川蜀。晓行面垢当北风，无酒可沽忍空腹。阿奴炊黍官路边，风餐露饮谁将怜。暝投村店借一宿，主人索我屋租钱。人生出门即辛苦，何况年年别乡土。水深巫峡愁蛟龙，日落荒山畏狼虎。今日方知作客难，频年临水还登山。远游纵得千金好，不如在家贫亦安。","Werneror",""
"燕歌行次魏文帝韵","明","江源","幽燕先秋零露凉，画栏玉树凋飞霜。比风鹰鹞争翱翔，贱妾忧来结寸肠。良人胡为客他乡，从来弧矢射四方。青苔从他生洞房，悠悠念君不能忘。未寒先寄君衣裳，萧关远戍非征商。雨雪惟忧边路长，鸳衾不恨空象床。愿君封侯乐未央，南北且莫遥相望，桑乾欲渡河无梁。","Werneror",""
"燕歌行次唐人高适韵","明","江源","匈奴部落幽燕北，昨夜云中报胡贼。边堠留连烽火红，胡天惨淡风云色。挥戈夜出居庸关，许国宁辞百战间。今日驱兵屯黑水，去年追虏度阴山。可怜中国多荒土，复辟穷边冒风雨。寒封铁甲冷如冰，虎帐闻鸡还起舞。秋半黄龙塞草腓，日斜青冢雁行稀。七擒茂绩威南服，六出深谋解虏围。禦戍我独三边久，论功耻落诸君后。屈指西风又几秋，望乡恋阙频回首。岁月悠悠欲白头，炬阁云台我何有。五侯七贵乳臭儿，腰悬金印大如斗。英雄不遇徒纷纷，纵勒燕然不纪勋。君不见飞将不侯终已矣，古今人惜李将军。","Werneror",""
"双行缠二首 其一","明","江源","絜白双行缠，系侬白玉胫。不羡步生莲，矢心不由径。","Werneror",""
"双行缠二首 其二","明","江源","足缠合欢带，文緌双鸳鸯。足容顾自重，不出君闺房。","Werneror",""
"出自蓟北门行","明","王廷陈","敌匪茹，寇朔方。信妖师，造不祥。倏豕突，忽鸱张。逾回中，至泾阳。蹂稼穑，发盖藏。遭者刘，奔不遑。父失子，女求娘。声断绝，摧肝肠。天为愁，日无光。不有辜，罹厥殃。帝赫怒，命徂征。方召往，卫霍行。旟旐扬，组练明。介马驰，速流星。朱熛烈，玄颜蒸。仗中权，效先登。人皆奋，身命轻。出雁门，过祁连。煎瀚海，夷天山。绝累重，烬毳毡。殄三姓，磔两贤。谷蠡殪，当户歼。斩首级，如刈菅。血衅鼓，头系鞍。膏渍野，骨填川。槛厥魁，凯以旋。捷书闻，不色喜。庭臣贺，帝曰止。嗟我军，宁无死。诏扶伤，兼罪已。马归山，士服田。死录子，生与钱。戒军吏，勿开边。羌无过，汉不先。务休息，思保全。罢远戍，闭玉关。韬五戎，寿万年。","Werneror",""
"出自蓟北门行","明","卢楠","翩翩羽林儿，少学龙虎韬。膂力过贲育，英风拥行旄。展艺万人欢，上马盘弓韬。怒挥鲁阳戈，倒刺寒潭蛟。腰县繁弱弓，仰射太行猱。北出雁门塞，从军树奇劳。占辔李轻车，应募霍嫖姚。羽檄动边序，烽火无昏朝。分兵救广武，转战龙城郊。投鞭瀚海浑，结阵阴山高。朝擒左贤王，暮捣单于巢。拓塞亘万里，夺旗列千遭。边霜飞玉关，汉月照银袍。疾风彯云斿，黄沙惊马镳。天寒角筋劲，堕指如剪蒿。岂不怀金闺，畏此简书遥。仗义报明主，杀身诚足要。","Werneror",""
"出自蓟北门行","明","沈鍊","高秋宛马肥，铁骑犯边陲。披甲挽弓矢，大半汉中儿。扰田拥双骑，攻堡挟长锥。扬言今岁入，定欲寇京畿。将军既传檄，士卒亦闻知。李牧急收保，从古有良规。然闻仁义士，救患不踰时。禦强能设险，以寡在悬奇。亦言将帅勇，不忧行伍疲。孙武教宫嫔，一朝能死绥。何为坐偃蹇，终岁不出师。宝剑匣中泣，无乃久精思。","Werneror",""
"出自蓟北门行","明","江源","朝出蓟北门，去去复何止。挥戈越飞狐，驱兵渡黑水。风劲每折胶，天寒欲堕指。羽书日三至，军营夜五徙。杀风半夜来，悲笳数声起。虏阵屯隔河，勇悍更莫比。恐孤推毂恩，向前决生死。一鼓锋始交，再鼓敌披靡。三鼓收成功，天山定三矢。使者奏甘泉，捷书报天子。生系左贤主，悬首槁街里。","Werneror",""
"出自蓟北门行","明","李时行","十五学击剑，豪雄寡为俦。裂眦报仇家，高视蔑王侯。一旦羽书至，愿言分国忧。挥手去乡邑，振奋出边州。白马疾如飞，楛矢剽若流。左贯乌丸腹，右饮月支头。重围既已解，谈笑任行游。功成拂衣去，爵赏非所求。","Werneror",""
"老将行次唐人王维韵","明","江源","少年忆我从军时，步行千里无马骑。横戈直捣乌孙穴，请缨生系单于儿。奇谋端不饶孙武，伐死何曾数贰师。百战勤劳决生死，三军甘苦同霍藜。英雄素学万人敌，诡谲羞誇六出奇。未甘草木同衰朽，玉关迢递重回首。弯弓前日重横行，世事如今翻掣肘。征袍尘满掩团花，旧营霜冷摧衰柳。龙韬作枕卧南窗，鱼服凝尘悬北牖。曩特横槊赋新诗，刮骨何曾妨饮酒。眼昏犹识阵前云，羽檄从今不复闻。部曲尚威严号令，偏裨还忆旧将军。沙场已倦飞龙力，冤血犹腥宝剑文。王剪尚堪勍楚敌，廉颇犹可却秦军。伏波老去何为者，可惜凌烟不预勋。","Werneror",""
"公莫舞","明","江源","鸿门楚子高宴张，喑呜叱咤真刚强。一时杀气隘六合，座中龙准何仓皇。当时壮士发真指，按剑直前裂双眦。危言雄辩气如虹，不但区区嚼生彘。公莫舞兮公舞之，烟尘衮衮双龙飞。不闻天生赤帝子，骊山妖毋能先知。刚强乃匹夫，何如宽仁主。坑降天乃厌，缟素众所与。拔剑碎玉斗，徒然怒亚父。汉为王，楚为虏。天所为，公莫舞。","Werneror",""
"公莫舞","明","黎彭祖","呼公诏公公莫舞，有血不溅鸿门土。力拔山兮气如虎，军壁重围逝真主。公莫舞，公不见赤帝玉芙蓉，秋郊啼鬼母。镐池君，牧羊儿。沙丘祖龙死，霸土云气垂。竖子不足谋，玉斗空尔为。公莫舞，请公听侬歌，曲终为乱愁奈何。","Werneror",""
"青楼曲","明","江源","青楼高高临九逵，绣户锁窗珠箔垂。寝君兮白象床，御君兮青绫帏。乐君兮珠玉萧，饮君兮黄金卮。鸦玄粉白无不有，人生欢乐须及时。少年不肯为君住，黄河东逝日西驰。朱颜易衰头易白，劝君且莫轻别离。","Werneror",""
"宛转词","明","江源","宛转复宛转，宛转曷云已。寸肠日九回，寸心日千里。君知兮不知，君心胡不尔。","Werneror",""
"楚妃歌","明","江源","章华台上灯交辉，君王射猎云梦归。六宫歌吹连夜发，众中独愧无樊姬。","Werneror",""
"四月二日邀李总戎郊行小酌","明","江源","孟夏日始长，边城雨新霁。川流荡晴绿，峰峦靡昏翳。我事亦颇暇，邀公一游诣。宪节联旌麾，笳鼓亦嘒嘒。半日恣闲散，名园堪一憩。山肴胜羔羊，溪鱼当蛤蛎。家酿数十酌，宾主两颇醉。看车缓缓归，凉风拂罗袂。","Werneror",""
"题刘氏双节卷","明","江源","西山高兮章水东，妇姑之节将无同。少年两两丧所天，誓死靡他无赧容。民彝天理不亏缺，百年宁计身之穷。坐抚孤儿自成立，后来食报何其丰。挑灯细读太名铭，乃知双节始与终。呜呼，妇姑之节有如此，柏舟安得专清风。","Werneror",""
"寄庵为黎景阳题","明","江源","万物寰中我一物，寄生天地如蜉蝣。百年光景一瞬息，至人已矣曾不留。彼美人兮□斯理，非狂非狷达者流。有庵曰寄在人境，栖迟偃仰何优悠。庵云庵云大如许，不假班郢手，不用土木脩。不为寒暑变，不为风雨愁。此庵一逆旅，无乃亦传邮。美人此寄迹，吾心复何求。一生存省忠与孝，四时寒暑葛与裘。仰观一世如一日，乐天知命夫何忧。寄庵寄庵云尔矣，乞墦登垄宁知休。钟鸣漏尽亦何益，回视百年同土丘。我作寄庵诗，寄与寄庵子。聊以示世人，贪饕亦徒耳。","Werneror",""
"送友南行","明","梁储","向来离合几销魂，今日胡为又送君。归马恋群还蹢躅，迁莺求友亦殷勤。人生报国无南北，我辈钟情自晓昏。从此高楼坐明月，每依南斗望奎文。","Werneror",""
"早行 其一","明","袁天麒","咿喔邻鸡唤早行，出门车马已纵横。星河摇漾楚天阔，风露飘零秋气清。厌树乱鸦催漏箭，傍人残月送钟声。扶桑不远堪翘首，几朵祥云捧大明。","Werneror",""
"早行 其二","明","袁天麒","河汉纵横月色低，朗吟飞过楚天西。寻花人隔绿帘语，布谷鸟忙深树啼。信步自矜行处稳，著鞭还指望中迷。须臾万变神光蔼，遥送溪山入马蹄。","Werneror",""
"五马行春","明","梁继","五马临流趁晓行，一腔春思总民情。沙堤重筑苍莓合，岸竹新栽绿影横。水向春江循故道，鸟来秋陇啄馀粳。磨崖不尽刊功德，野老桑阴口自鸣。","Werneror",""
"题江宪副所藏盛行之画梅竹石","明","张诩","豸史江公好种树，疏梅瘦竹百般许。亦有怪石中离立，近观远观皆有趣。江公仕宦挂金鱼，年来六十归悬车。风雪闭门刚此对，千红万紫都不须。草堂一轴画高挂，怪石之怪见者诧。平泉醒酒未足珍，得恐初平精魄化。红梅蜡梅参差开，点画殊自天然来。山谷见之当二绝，逋仙马首应迟回。乱竹数茎尤自好，酒酣想像一笔扫。今人谁复更王猷，未必见君肯倾倒。吾闻江东盛行之，画史之中此白眉。请观放笔为此画，若与造化争神奇。虽然画亦竟何取，玩物丧志古人语。劝君见画莫便誇，且看江公真意处。","Werneror",""
"题画菜为罗方伯","明","张诩","菜兮菜兮始泥蟠，一朝尚膳趋金銮。灵根中禀天地塞，奕叶下陋桃李繁。天然不似孤竹若，英气宜带梅君酸。至味已实商说鼎，高韵耻荐金张盘。当其栖迹东湖地，百钱争售如蜂攒。及乎虎啸出扶汉，人以诸葛姓字安。出处大节如白日，芬香广播天地间。丹青谁此夺天巧，写入绞绡对吟坛。吟坛主人广藩伯，知味平生作友看。每持资斧除恶本，长扇仁风培善根。蚤晚大拜入廊庙，即此一味呈琅玕。顿令苍生无此色，多士和根如蔗餐。我当为作菜君传，万古流传定不刊。","Werneror",""
"送钟狂客应荐北行","明","张诩","君不见长安少年游侠儿，斗鸡走马气如霓。风尘著雨街街净，花柳和烟处处迷。又不见金紫煌煌号卿相，甲第歌钟烂相望。青娥皓齿歌宛转，银筝牙板声嘲喨。去年匹马入帝畿，风光如旧人事非。向日少年多乞丐，高门半改为荆扉。转眼变更便如此，千秋万载何极止。往访旧日东邻家，惟有一翁出纳履。初时相见不相识，细说来因方大喜。问之多是感慨言，不觉相看泪如水。三月花明君始到，料得伤心亦如此。","Werneror",""
"送钟狂客应荐北行 其一","明","张诩","醉濡三斗墨淋漓，为写江亭送别诗。风雨闭门人病久，山花迎处马行迟。楚江万里来迢递，越曲三声唱别离。此日送君思往事，京华回首不胜悲。","Werneror",""
"送钟狂客应荐北行 其二","明","张诩","寒潮急雨上江楼，青草沙边舣一舟。人醉东风殊可画，鸟歌斜日又堪愁。阮生送客能青眼，元亮求官尚黑头。安得病躯生羽翼，陪君走马到皇州。","Werneror",""
"黄塘道中遇高三峰侍御话旧兼赠复命之行 其一","明","张诩","如此高才属妙龄，天教岭海救生灵。先声久矣摇山岳，藻鉴空然别渭泾。若水清风留郡志，李膺真节著朝廷。匆匆不尽平生意，一去孤舟杳八溟。","Werneror",""
"黄塘道中遇高三峰侍御话旧兼赠复命之行 其二","明","张诩","胶漆斯文此地逢，苍崖之后又三峰。百年洒泪河梁别，一旦知心管鲍同。淅淅秋风双短鬓，悠悠江水一孤蓬。微茫后会知何日，尺牍频须托便鸿。","Werneror",""
"赠郭生祐民大行刘德义甥","明","张诩","岭海炎蒸地，谁来访病龛。无缘起安石，空复见羊昙。","Werneror",""
"湛内翰将行怅然有感兼怀阳明子","明","张诩","细雨寒江此送君，相思时复到河汾。凭君传语阳明子，我正扶衰候岭云。","Werneror",""
"洗耳亭","明","张诩","楚汉纷争兮，四海割据。上无尧德兮，畴识巢父。","Werneror",""
