题目,朝代,作者,内容,来源,词牌
"陶学士醉写风光好・三煞","元","戴善甫","贱妾煞是展污了个经天纬地真英俊，为国于民大宰臣。(陶谷云)酒后疏狂，惹此一场是非。(正旦唱)贱妾煞不识高低，不知远近，不辨贤愚，不别清浑。这的是天注定的是非，天指引的前程。天匹配的婚姻，咱兀的教太守主婚。(陶谷云)可着谁做媒人？(正旦唱)则这〔风光好〕是媒人。","chinese-poetry",""
"陶学士醉写风光好・二煞","元","戴善甫","此别后我专想着你玉堂金马怀离恨，谁再与野草闲花作近邻。(陶谷云)我今别处寻个前程，便来取你。(正旦唱)我等你那取我的轩车，赠咱的官品。我也待显耀乡间，改换我这家门。学士怎肯似那等穷酸饿醋，得一个及第成名，却又早负德辜恩。则要你言而有信，休担阁了少年人。","chinese-poetry",""
"陶学士醉写风光好・煞尾","元","戴善甫","公堂上坐着相公，阶直下列着武士。我这里尽场分说心间事，拚两个双棒儿阶前觅一个死。(做撞阶科)(钱王云)住、住、住！秦弱兰留性命，逗你耍哩。(陶谷云)姐姐，间别无恙。则被你想杀我也。(钱王云)秦弱兰，陶学士为你回不的汴京。你两口儿且在我杭州居住。等我朝京，见了大宋主人。奏过还着陶学士复旧职。那其间驷马轩车，五花官诰，都是你的。(正旦拜科，云)多谢了大王。(钱王云)古人有言：""乐莫乐兮新相知，悲莫悲兮生别离。""今日你两个夫妻会合，便当杀羊宰马，做个庆喜筵席。(词云)当日个有意江南降李主，故书隐语显文章。岂谓彼中有识者，独眠孤馆早参详。故教此女来狐媚，恼乱春风学士肠。驿亭巧把姻缘结，新词留下好风光。此心愧报难回汴，只得潜身且寄杭。专待君恩重召取，那其间同驾香车入画堂。半世孤高占仕路，一天风月动词场。若道钟情非我辈，因何千载说高唐。","chinese-poetry",""
"陶学士醉写风光好・正宫/端正好","元","戴善甫","总然你富才华，高名分，谁不爱翠袖红裙。你看这般东风桃李香成阵，犹兀自难遣东君恨。","chinese-poetry",""
"陶学士醉写风光好・滚绣球","元","戴善甫","人都道秀才每村，不会将女色亲。他每则是识廉耻正心不肯，但出语也做的个郎君。假若是夸谈俺好妇人，则着些俗言语便不真。他每用文章也道的来淹润，则着两句诗说尽精神。裙拖六幅湘江水，髻挽巫山一段云，休道不消魂。","chinese-poetry",""
"陶学士醉写风光好・叨叨令","元","戴善甫","学士写时节有些腔儿韵，妾身讴时节有些词儿顺。(陶谷云)不知是何等无知之人，做下此等语句？(正旦唱)做时节难诉千般恨，写时节则是三更尽。(旦拜陶科，唱)学士你记得也么哥，你记得也么哥，(出词科，唱)兀的是亲笔写了牢收顿。(陶谷怒云)这个泼烟花赃诬人。我那里与你会面来？(正旦云)妾身不敢。昨夜蒙大人错爱。(唱)。","chinese-poetry",""
"陶学士醉写风光好・黄钟煞","元","戴善甫","你可休""一春鱼雁无音信""，却教我""千里关山劳梦魂。""我和你两情调两意肯，这谐合有气分。我觑了暗地哂，全不见没事狠，绸缪处直恁亲，临相别也怀恨。若还家独门身，被儿底少温存，怕不想旧日人，要圆成要寻问，则这续断鸾胶语句儿真，便是我锦片前程敢可也盼的准。(下)。","chinese-poetry",""
"陶学士醉写风光好・迎仙客","元","戴善甫","我心恐恐入内门，战兢兢步阶址，这里错行了眼前轻是死。如今我也上丹墀，朝帝子。我暗暗地冷笑孜孜，兀良抵多少长亭畔迎宣使。(做见科，云)大王叩头。(钱王云)你是秦弱兰，当初怎生认的陆学士来？(正旦云)大王听妾身慢说一遍。(唱)。","chinese-poetry",""
"陶学士醉写风光好・幺篇","元","戴善甫","他生的端严相貌，尊崇举上。几曾见这般眼暗头昏，地惨天愁，抹泪揉眵。觑绝时，这君子，其实不是，却怎生没半星儿相似。","chinese-poetry",""
"陶学士醉写风光好・哨遍","元","戴善甫","对着这千乘当今帝子，等教我一星星数说你乔行止。我为你截日离了官司，再不当火院家私，便弄针黹。每日价胭憔粉悴，玉减香消，专等你那音书至，今日全无一字。都泪淹破腮颊，病瘦损腰肢。则这腕儿上慢松子的金钏是相知，身儿上宽绰了罗衣是正明师。你这般背约违期，负德辜恩，怎生意思？。","chinese-poetry",""
"陶学士醉写风光好・耍孩儿","元","戴善甫","枉了我一年独守冰霜志，指望你封妻荫子。我并不想东风卖笑倚门时，毕罗了采笔题诗。再不向泥金扇底歌新曲，日玉堂前舞柘枝。我自离了莺花市，无半星儿点污，一打儿瑕疵。","chinese-poetry",""
"神奴儿大闹开封府・赚煞尾","元","无名氏","你常存着见官的心，准备着告人的意。则你那状本儿如瓶注水，俺亲弟兄看成做了五眼鸡。(搽旦云)俺若欺负你，头上有天哩。(正末唱)你也须索念着好门风祖亡留遗，今日为他谁觅闹寻非，却不道湛湛青天不可欺。你就那般瞒心昧已，就这般生忿忤逆，(云)人间私语，天闻若雷，休言不报也。(唱)敢只争来早与来迟。(作气死下)。","chinese-poetry",""
"神奴儿大闹开封府・梁州第七","元","无名氏","你莫不大街上逢着甚么驴马？你莫不小巷里撞着甚么车乘？则我这好言好语无心听。我将你来厮将厮领，同坐同行。眼睛儿般照觑，气命儿般看承。他行坐里陪着一个笑脸儿相迎，待飞腾则恨我肋下没稍翎。教我便来来去去脚似撺梭，我可便笃笃末末身如这翻饼，哎哟天那！好教我便慌慌速速手似捞铃。(云)想必哥哥等不得，回家去了。我且到家中看咱。(大旦上，云)院公你来了也。(正末慌科)(唱)则听的，叫咱一声。水浇般不由我浑身冷，我待悔来教我悔不定。(大旦云)神奴孩儿在那里？(正末唱)告嫂嫂休忙且暂停，(大旦云，做哭科)(正末唱)省可里两泪如倾。","chinese-poetry",""
"神奴儿大闹开封府・四块玉","元","无名氏","一壁厢说与厢长，一壁厢报与坊正，恨不的翻过那物穰人稠卧牛城，(做叫云)街衢巷陌，张三李四，赵大王二。(唱)你若见的可便也合通个名姓。不见了小舍人，可教俺也便待怎生？(带云)两房头则觑着哥哥一个哩。(唱)呆老子也我只索与他偿命。","chinese-poetry",""
"神奴儿大闹开封府・黄钟尾","元","无名氏","我这里潜踪蹑足临芳径，我与你破步撩衣近小亭。见孩儿，世不曾，不由我，不悲哽，天色寒，风力冷，夜迢迢，星耿耿，忽的阴，忽的晴。我则道神奴儿在曲槛闲行，(带云)兀的不是哥哥来了也。(唱)哎！却原来是云破月来花弄影。(同下)。","chinese-poetry",""
"神奴儿大闹开封府・红绣鞋","元","无名氏","你也不索硬打挣去街坊上幺喝，神奴儿死尸骸只在这水沟里埋伏，(搽旦做慌科，云)谁和你说在水沟里埋着？如今在那里？在那里？(正末唱)孩儿也向那梦儿里依本画葫芦。他为甚的便慌笃速，一句句紧支吾？您正是贼儿胆底虚。","chinese-poetry",""
"神奴儿大闹开封府・迎仙客","元","无名氏","又不曾下甚雨水，因甚这般湿泥淤？(搽旦云)是泼下的恶水。(正末唱)你道是水沙儿谁人糁上土？(搽旦云)见这块儿凹，扫了些粪草土儿填上，又洒了些水儿。俺家的勾当，要你管着我？(正末唱)这石板为甚撅开？(搽旦云)天睛开水道，下雨不足弯泥。我开沟来，开沟来！(正末唱)这水路因何当住？(搽旦云)雨下的紧了，怎么不漫出水来？神奴儿在那里？你自寻么？(正末唱)不索你便将我来催促，我与你便慢慢寻将去。","chinese-poetry",""
"神奴儿大闹开封府・幺篇","元","无名氏","做儿的不是义儿，做母的也不是义母。想着他咽苦吐甘，偎干就湿，怎生抬举。休说道十月怀耽，长立成卜，且则说三年乳哺，怎下的生割断他那子母每肠肚？。","chinese-poetry",""
"神奴儿大闹开封府・耍孩儿","元","无名氏","你可甚平生正直无私曲？我道您纯面搅则是一盆糊。若无钱怎挝得你这登闻鼓？便做道受官厅党太尉能察雁，那里也昌平县狄梁公敢断虎。一个个都吞声儿就牢狱，一任俺冤仇似海，怎当的官法如垆。","chinese-poetry",""
"神奴儿大闹开封府・煞尾","元","无名氏","凭着我纸儿上写着这一一的犯由，怀儿里揣着这重重的痛苦。只待他包龙图来到南衙府，拚的个接马头一气儿叫道有二千声屈。(下)(大旦云)天那，着谁人与我做主也？(下)(外郎云)李二，你是个原告，出去随衙听候。(李德义云)理会的。(同搽旦下)(外郎云)张千，你伏侍我一日，辛苦了，不曾吃饭。张千，你自吃饭去。如今新官下马，我待接新官去也。(下)(孤云)你看么，断事一日，饭也不曾吃。外郎和张千都去了，着一个抬抬这卓子也好。罢、罢、罢，我自家端着这卓子罢，(做掇卓科，下)。","chinese-poetry",""
"神奴儿大闹开封府・雁儿落","元","无名氏","你莫不是李员外娶的后婚？(大旦云)俺是绾角儿夫妻，持过公婆孝服，埋殡夫主，每自的浇茶奠酒上坟哩。我家是敕赐义门李氏，怎敢辱抹家门？大人可怜见。(正末唱)他道是绾角儿成秦晋。他去那公婆行持孝服，他将亲夫主才埋殡。","chinese-poetry",""
"神奴儿大闹开封府・得胜令","元","无名氏","每日价浇茶奠酒上新坟，怎肯贪图淫欲辱家门。你道他所算了孩儿命，我道来须是他嫡母亲。想着他生身，他曾受十月怀耽孕，抬举得成人，他也曾有三年乳哺恩。","chinese-poetry",""
"神奴儿大闹开封府・沉醉东风","元","无名氏","他去那原告人十分觑问，眼见的那被告人九分关亲。他将李阿陈相哀悯，他去那李二行百般的施仇恨，料应来必有个缘因。我见他两次三番如丧神，早难道肋底下插柴自稳。","chinese-poetry",""
"王月英元夜留鞋记・赚煞尾","元","无名氏","只几句断肠词，写不尽中心意，全靠你梅香说知。我比待月莺莺不姓崔，休教咱罗帏中魂梦先飞。莫延迟，你与我疾去忙归，(梅香云)姐姐，也还要选个好日期才是。(正旦唱)拣甚么良辰并吉日。则愿他停眠少睡，早早的成双作对，趁着那梅梢月转画楼西。(下)。","chinese-poetry",""
"王月英元夜留鞋记・正宫/端正好","元","无名氏","车马践尘埃，罗绮笼烟霭，灯球儿月下高抬。这回偿了鸳鸯债，则愿的今朝赛。","chinese-poetry",""
"王月英元夜留鞋记・滚绣球","元","无名氏","天澄澄恰二更，人纷纷闹九垓，(云)不知今夜怎生这等耳热眼跳也。(唱)敢是母亲行有些嗔责，(梅香云)奶奶着俺们看罢灯早回去哩。(正旦唱)则教我看灯罢早早回来。你看那月轮呵光满天。灯轮呵红满街，沸春风管弦一派，趁游人拥出蓬莱。莫不是六鳌海上扶山了？莫不是双凤云中驾辇来？直恁的人马相挨。","chinese-poetry",""
"王月英元夜留鞋记・叨叨令","元","无名氏","背着这闹火火亲身自向莲台拜，只见他静悄悄月明千里人何在？(做见科，唱)元来个困腾腾和衣倒在窗儿外，(云)哦，我猜着他了。(唱)莫不为步迟迟更深等的无聊赖？早些儿觉来也波哥，早些儿觉来也波哥，我只索向前去推整他头巾带。(梅香云)这厮敢睡着了，待我叫他。(做叫不醒科，云)这等好睡！姐姐，待我推醒他。(做推不醒科)(正旦唱)。","chinese-poetry",""
"王月英元夜留鞋记・煞尾","元","无名氏","本待要秦楼夜访金钗客，倒教我楚馆尘昏五镜台。则被伊家厮定害，醉眼蒙胧唤不开，一枕南柯懒觉来。遗下香罗和绣鞋，再约佳期又一载。月转西楼怎停待，角奏梅花不宁奈，空抱愁怀归去来。(带云)哎，秀才，秀才。(唱)你若要人月团圆鸾凤谐，那其间还把那三万贯胭脂再来买。(同梅香下)(郭华醒，云)不觉的睡着了也。(做闻科，云)怎生一阵麝兰香，是那里吹来的？呀！我这怀中是甚么东西？(做见手帕、鞋儿科，云)原来是一个香罗帕，包着一只绣鞋儿。嗨！这鞋儿正是小娘子穿的！他必定到此处来，见我醉了睡着了，他害羞不肯叫我，故留绣鞋为记。小娘子，你有如此下顾小生之心，我倒有怠慢姐姐之意。这多是小生缘薄分浅，不能成其美事，岂不恨杀我也！(做看鞋科，云)我看了这一只绣鞋儿，端端正正，窄窄弓弓；这个香罗帕儿香香喷喷，细细腻腻的。物在人何在？天阿！我费了多少心情，才能勾今夜小娘子来此寺中，相约一会。谁想小生贪了几杯儿酒，睡着了！正是好事多磨，要我这性命何用？我就将这香罗帕儿咽入腹中，便死了也表小生为小娘子这点微情。(诗云)苦为烧香断了头，姻缘到手却干休。拚向牡丹花下死，纵教做鬼也风流。(做咽汗巾噎倒科)(净扮和尚上，诗云)我做和尚年幼，生来不断酒肉。施主请我看经，单把女娘一溜。小僧是这相国寺殿主。时遇元宵节令，大开山门，游人玩赏。这早晚更深夜静，长老分付着载巡视殿宇两廊灯烛香火，来到这观音殿内。(做绊倒科，云)呀，怎生有个人睡在地下？我试看咱。(做举灯看科，云)原来是个秀才。秀才起来，天色将明了，你起来家去罢。呀，可怎生唤不醒也？我再看咱。(做惊科，云)呀，这秀才原来死了！(做手摸科，云)怎生一只绣鞋在他怀内？敢是这秀才死了还不死哩。等我扶起他来，送出山门去，省的连累我。(做扶科)(丑扮琴童慌上，云)自家琴童的便是。俺主人相国寺看灯去了，一夜不见回家，我索寻去咱。(做入寺见科，问云)和尚，难道俺主人吃的这等醉哩！(和尚云)醉倒是活的，不知你家秀才怎生死在这里？(琴童做惊科，云)俺主人死了？(做摸身上科，云)俺主人怀中现有一只绣鞋。我想来，俺主人在你寺里做的事，你必然知情。你如今将俺主人摆布死了，故意将这绣鞋揣在怀里。正是你图财致命，便待干罢！我将这尸首亭在观音殿内，明有清官，我和你见官去来！(拖和尚下)(外扮伽蓝同净鬼力上，云)人间私语，天闻若雷。暗室亏心，神目如电。小圣相国寺伽蓝，奉观音法旨，分付小圣，因为秀才郭华与王月英本有前生夙分，如今。","chinese-poetry",""
"王月英元夜留鞋记・迎仙客","元","无名氏","我须是王月英，又不是泼烟花，又不是风尘卖酒家。有甚么败了风化，有甚么差了礼法。公然便把人勾拿？哥哥也，你休将这女孩儿相惊唬。(张千云)王月英，快跟我去来。(正旦云)哎呀，可着谁救我也！(同张千下)(包待制上，云)着张千勾王月英去了，这早晚怎生还不见来？(张千拿正旦入，跪科，云)禀爷，这就是不见了绣鞋儿的王月英。(包待制云)你便是王月英么？(正旦云)妾身是王月英。(包待制云)你多大年纪？曾有婚配来么？(正旦云)告爷爷可怜见，试听我王月英说一遍咱。(唱)。","chinese-poetry",""
"王月英元夜留鞋记・红绣鞋","元","无名氏","俺年纪小未曾招嫁，(包待制云)你在那里住坐？(正旦唱)从小里长在京华，(包待制云)你家做甚营生买卖？(正旦唱)祖辈儿卖脂粉作生涯。(包待制云)你有兄弟也无？(正旦唱)叹只身无兄弟，(包待制云)你有父亲么？(正旦唱)更老亲早亡化，(包待制云)你是何门户？(正旦唱)本是个守农庄百姓家。(包待制云)你既是个女子，怎生不守闺门之训，这绣鞋儿却揣在郭华怀中？有何理论，从实招来，休讨打吃。(正旦唱)。","chinese-poetry",""
"王月英元夜留鞋记・驻马听","元","无名氏","有口难言，月里嫦娥爱少年。恩多成怨，你莫是酒中得道遇神仙？抵多少笙歌引至画堂前，鸳鸯深锁黄金殿。空教我恨绵绵，当初悔不休相见。","chinese-poetry",""
"鲁智深喜赏黄花峪・尾声","元","无名氏","你告俺哥哥宋公明，(庆甫云)他是哥哥的谁？(正末唱)他是我亲兄长，(庆甫云)哥哥姓甚名谁？(正末唱)则我是病关索一身姓杨。(庆甫云)你生牢记者。(正末唱)着我心中自暗想，(庆甫云)若不是哥哥呵，那的那性命来。(正末唱)俺端的志气昂昂，(庆甫云)多谢了哥哥。(正末唱)我从来本高强。不是我说短论长，他若欺负你来梁山告俺宋江。(庆甫云)则怕又撞见他怎了也？(正末唱)那厮更十分不良，将平人屈漾，(庆甫云)则怕宋江哥哥不肯与我作主末？(正末云)投到你去呵。(唱)我与你待先说话衷肠。(庆甫云)大嫂，俺休往大路上去，咱往小路上去，则怕撞见蔡衙内，怎了？(旦云)你也说的是。则怕撞见那贼汉，强夺的我去了，不能与你相见。我这里有个枣木梳儿，与你做信物，久以后见了这梳儿，便和见我一般。(庆甫云)我收了这梳儿，久以后见了这梳儿，便是信物。俺休离了。大嫂，俺走、走、走。(下)(店小二云)走将这几个人来，酒也卖不成，整嚷了这一日。收了铺儿，往钟鼓司学行金斗去来。(下)(刘庆甫同旦做慌上，云)走、走、走。(蔡做冲上，栏住科)好也，那里去？打的我好也。我将他浑家驼在马上，我拐他去十八层水南寨里去也。走、走、走。(下)(庆甫云)天也，谁想正撞着蔡衙内，将我浑家夺在马上去了。我别处告，近不的他，直往梁山上告宋江哥哥走一遭去。大嫂，则被你疼杀我也。(下)。","chinese-poetry",""
"鲁智深喜赏黄花峪・南吕/一枝花","元","无名氏","俺哥哥传将令三四番，可怎生无一个承头的？这一个燕青将面劈，那一个杨志头低。那里也大胆姜维，问着呵一个个缄口无人言对，你可便怕相持对垒。(云)似恁的呵。(唱)你可便枉住在梁山，兀的不辱没杀俺哥哥保义。","chinese-poetry",""
"鲁智深喜赏黄花峪・正宫/端正好","元","无名氏","绕村坊，寻门户，一径的打探个实虚。恰便似竹林寺有影无寻处，我问那蔡衙内在何方住？。","chinese-poetry",""
"鲁智深喜赏黄花峪・滚绣球","元","无名氏","希壤忽浓泥义滑，失流疏刺水渲的渠，赤留出律惊起些野鸭鸥鹭，我这里急煎煎整顿了衣服。急周各支荡散了枪竿篓，急彪各邦踏折了剑菖蒲，见一道小路儿荒疏。","chinese-poetry",""
"鲁智深喜赏黄花峪・古水仙子","元","无名氏","那那女艳羞，你拆散了他鸾交和凤友。待飞来难飞，待走来怎走？身躯似不缆舟，炎腾腾水上浇油。一只手便把衣领揪，一只手捂住衣和袖，滴溜扑摔翻一个肉春牛。","chinese-poetry",""
"刘千病打独角牛・正宫/端正好","元","无名氏","我来到这泰安州，我可便不住您兀那招商店，那厮便紧和我钉钉胶粘。把一池绿水可也浑都占，可怎生不放俺这傍人僭？(独角牛云)那一个好汉，敢出来与我独角牛擂三台？(正末唱)。","chinese-poetry",""
"刘千病打独角牛・滚绣球","元","无名氏","他将那名姓呼，志气来口店，他在那露台上光闪，果然是名不虚传。他可也忒自专，说大言，自夸轻健，可是他空说在骏马之前。我打这厮东头不说可在这西头说，我打这厮上口不口店下口口店，无耻无廉。","chinese-poetry",""
"刘千病打独角牛・夜行船","元","无名氏","独角牛肥膜相搏呵，吁，他则落的一声喘，可是他空说在骏马之前。他则待举意儿赢，他其心儿不善，可是他捉住鼓自开一遍。","chinese-poetry",""
"洞庭湖柳毅传书・仙吕/端正好","元","尚仲贤","我则为空负了雨云期，却离了沧波会，这一场抵多少水尽鹅飞。早是我受不过狠毒的儿夫气，更那堪不可公婆意。","chinese-poetry",""
"洞庭湖柳毅传书・幺篇","元","尚仲贤","则俺那卫近沙浦有庙宇，到庙前将定金钗股，香案边击响金橙树，觑水中闪出金沙路，走将那巡海的夜叉来，敢背将你个寄信的先生去。(柳毅云)既如此，我与你做个传书使者。但你异日归于洞庭，是必休避我也。(正旦云)岂但不避，大恩人便是我亲戚一般哩。(唱)。","chinese-poetry",""
"洞庭湖柳毅传书・赚煞","元","尚仲贤","俺为县么懒上凤凰台，羞对鸳鸯浦？则为那霹雳火无情的丈夫。是则是海藏龙宫曾共逐，世不曾似水如鱼，谩踌躇。影只形孤。只我这泪点儿多如那落花雨，多谢你有心肠的足，可着我便乘龙归去。(做拜科)(唱)全在这寄双亲和泪一封书。(下)(柳毅云)知他是神是鬼，且将这书直至洞庭湖庙前走一遭去。(诗云)泾河岸偶遇三娘，诉离愁雨泪行行。如今去洞庭湖上．将此书寄与龙王。(下)。","chinese-poetry",""
"洞庭湖柳毅传书・收尾","元","尚仲贤","则他走金蛇电影内将神威弄。你觑那霸桥北泾河岸东，俺只见淹淹的血水泻做江湖，和着这滚滚的尸骸炼做丘冢。(下)。","chinese-poetry",""
"洞庭湖柳毅传书・梧叶儿","元","尚仲贤","我这些掩着袂忙趋进，改愁颜做喜欣，(做拜谢科)(唱)施礼罢叙寒温。你水路上风波恶，旱路上程限紧。似这等受辛勤，你索是远路风尘的故人。","chinese-poetry",""
"洞庭湖柳毅传书・浪里来煞","元","尚仲贤","这薄礼呵请先生休见阻，送行者宁无赆。则为你假乖张不就我这门亲，害的来两下里憔悴损。我则索向龙宫纳闷，怎禁他水村山馆自黄昏。(下)。","chinese-poetry",""
"洞庭湖柳毅传书・驻马听","元","尚仲贤","高点起画烛荧煌，我则道为雨为云会洞房。细听的仙音嘹亮，我几番的和愁和闷到华堂。离了那平胡十里芰荷香，谁想他禹门三月桃花浪。(带云)柳毅也，我想你怎生认的我来？(唱)情惨伤，则教你热心肠看不破这勾当。","chinese-poetry",""
"洞庭湖柳毅传书・雁儿落","元","尚仲贤","则为你恩人不敢忘，幸得我贱妾犹无恙，因此上冒卢家住范阳，特故的嫁柳氏来淮上。","chinese-poetry",""
"洞庭湖柳毅传书・得胜令","元","尚仲贤","呀，管教你共醉紫霞觞，并绾紫游缰。(柳毅云)你如今既到人间，怎生还去得你处？(正旦指天云)疾，柳官人你觑者。(唱)岂不见天际秋虹起，(带云)婆婆，请就登桥。(唱)少甚么蓝桥饮玉浆，(做扶母科)(唱)扶着你萱堂，但觉的两耳畔波涛响，早过了扶桑，猛闻的洞庭湖橘柚香。","chinese-poetry",""
"洞庭湖柳毅传书・鸳鸯尾煞","元","尚仲贤","我向洞庭湖躲过愁风浪，才能勾绮罗从遇着呆张敞。则落的浪蘸蛟绡，云锁霓裳。昨日呵亏你那有信行的先生，今日呵稳做了无反覆的新郎。向画阁兰堂，描写在流苏帐。说不尽星斗文章，都裁做风流话儿讲。","chinese-poetry",""
"幺篇・旖旎金钗客，相莲花阵侧。难娱一笑拚千金，买、买、买。珊枕浓","元","荆干臣","欢，绮窗幽梦，锦堂深爱。","chinese-poetry",""
"喜春来・茶不茶饭不饭恹恹害，死不死活不活强强捱，相思何日得明白。","元","荆干臣","愁似海，烦恼早安排。","chinese-poetry",""
"卖花声煞・俺疑他指不过走智儿猜，他只俺除将罢字儿揣，厮等待心肠各","元","荆干臣","宁奈。女貌郎才怎难摘？志诚心看谁去败。","chinese-poetry",""
"双调・折桂令席上偶谈蜀汉事，因赋短柱体","元","虞集","鸾舆三顾茅庐，汉祚难扶，日暮桑榆。深渡南泸，长驱西蜀，力拒东吴。美乎周瑜妙术，悲夫关羽云殂。天数盈虚，造物乘除。问汝何如，早赋归欤。","chinese-poetry",""
"西华山陈抟高卧・赚煞","元","马致远","治世圣人生，指日乾坤定。(赵云)天下果有平定之时，那时节拜请先生下山，共享太平之福。(正末唱)何须把山野陈抟拜请。(指郑科，唱)若久后休忘了这青眼相看旧弟兄，不索重酬劳卖卦先生。从今后罢刀兵，四海澄清，且放闲人看太平。我又不似出师的孔明、休官的陶令，则待学那钓鱼台下老严陵。(并下)。","chinese-poetry",""
"西华山陈抟高卧・南吕/一枝花","元","马致远","我往常读书求进身，学剑随时混；文能匡社稷，武可定乾坤。豪气凌云，似莘野商伊尹，佐成汤救万民；扫荡了海内烽尘，早扶策沟中愁困。","chinese-poetry",""
"西华山陈抟高卧・梁州第七","元","马致远","从逢着那买卦的潜龙帝王，饶了个算命的开国功臣，便即时拂袖归山隐。全不管人间甲子，单则守洞里庚申。降伏尽婴儿姹女，将炼成丹汞黄银。思飘飘出世离群，乐陶陶礼圣参真。想他那乱扰扰红尘内争利的愚人，更和那闹攘攘黄阁上为官的贵人，争如这闲摇摇华山中得道的仙人。一身驾云，九垓八表神游尽，觑浮世暗中哂。坐看蟠桃几度春，岁月常新。","chinese-poetry",""
"西华山陈抟高卧・隔尾","元","马致远","则与这高山流水同风韵，抵多少野草闲花作近邻，满地白云扫不尽。你与我紧关上洞门，休放个客人，我待静倚蒲团自在盹。","chinese-poetry",""
"西华山陈抟高卧・菩萨梁州","元","马致远","特遣天臣，把贤良访问；当今至尊，重酬劳卖卦山人。虽然是前言不忘是君恩，争奈我烟霞不忆风雷信，琴鹤自有林泉分。想名利有时尽，乞的田园自在身，我怎肯再入红尘。","chinese-poetry",""
"西华山陈抟高卧・正宫/端正好","元","马致远","下云台，来朝会，不听的华山里鹤唳猿啼。道人非为苍生起，只是报圣主招贤意。","chinese-poetry",""
"西华山陈抟高卧・滚绣球","元","马致远","俺便是那闲云自在飞，心情与世违。可又不贪名利，怎生来教天子闻知？是未发迹，卦铺里，那时节相识，曾算是他南面登基。(使臣上，云)陈先生恭喜，官里赐来衣冠道号，望阙谢恩。(正末拜谢科，唱)因此上将龙庭御宝皇宣诏，赐与我鹤氅金冠碧玉圭，道号希夷。","chinese-poetry",""
"西华山陈抟高卧・叨叨令","元","马致远","向那华山中已觅终焉计，怎生都堂内才看旁州例。议公事枉损了元阳气，理朝纲怕搅了安眠睡。贫道做不的官也么哥，做不的官也么哥！不要紫罗袍，只乞黄绸被。","chinese-poetry",""
"西华山陈抟高卧・三煞","元","马致远","身安静宇蝉初蜕，梦绕南华蝶正飞。卧一榻清风，看一轮明月，盖一片白云，枕一块顽石。直睡的陵迁谷变，石烂松枯，斗转星移。长则是抱元守一，穷妙理造玄机。","chinese-poetry",""
"西华山陈抟高卧・煞尾","元","马致远","俺那里云间太华烟霞细，鼎内还丹日月迟；山上高眠梦寐稀，殿下朝元剑佩齐；玉阙仙阶我曾履，王母蟠桃我曾吃，欲醉不醉酒数杯，上天下天鹤一只；有客相逢问浮世，无事登临叹落辉；危坐谈玄讲《道德》，静室焚香诵《秋水》；滴露研朱点《周易》，散诞逍遥不拘系。赴召离山到朝里，央及陈抟受宣敕。送上都堂入八位，掌管台衡总百揆。御史台纲索省会，六部当该各详细；攘攘垓垓不伶俐，是是非非无尽期。好教我战战兢兢睡不美。(下)。","chinese-poetry",""
"西华山陈抟高卧・驻马听","元","马致远","白酒樽旁，闲慰眼金钗十二行；误了我清风岭上，不翻身恶睡一千场。您则待泛桃花到处觅刘郎，我委实画蛾眉不会学张敞。没好酌量，出家儿怎受闲魔障。","chinese-poetry",""
"西华山陈抟高卧・沉醉东风","元","马致远","这茶呵采的是一旗半枪，来从五岭三湘。泛一瓯瑞雪香，生两腋松风响，润不得七碗枯肠。辜负一醉无忧老杜康，谁信您卢仝健忘。(云)您每各自安置，我待睡也。(做睡，色旦扯末科，云)俺每都陪先生，怎敢舍的先生孤孤忄西忄西、凄凄冷冷的。(正末唱)。","chinese-poetry",""
"西华山陈抟高卧・水仙子","元","马致远","我恰才神游八表放金光，礼拜三清朝玉皇。不争你拽双环呀的门关上，缠杀我也瞎大王，惊的那下三山鹤梦翱翔。俺只待丹鼎内降龙虎，谁教咱锦巢边宿凤凰，枉羞杀金殿鸳鸯。","chinese-poetry",""
"西华山陈抟高卧・离亭宴带歇指煞","元","马致远","把投林高鸟西风里放，也强如衔茶野兔深宫里养。你待要加官赐赏，教俺头顶紫金冠，手执碧玉简，身着白鹤氅。昔年旧草庵，今日新方丈。贫道呵，除睡外别无伎俩。本不是贪名利世间人，则一个乐琴书林下客，绝宠辱山中相。推开名利关，摘脱英雄网，高打起南山吊窗。常则是烟雨外种莲花，云台上看仙掌。(并下)。","chinese-poetry",""
"折桂令・问苏卿","元","王晔","俏排场惯战曾经，自古惺惺，爱惜惺惺。燕友莺朋，花阴柳影，海誓山盟。哪一个坚心志诚？哪一个薄幸杂情？则问苏卿，是爱冯魁，是爱双生？答平生恨落风尘，虚度年化，减尽精神。月枕云窗，锦衾绣褥，柳户花门。一个将百十引江茶问肯，一个将数十联诗句求亲。心事纷纭：待嫁了茶商，怕误了诗人。","chinese-poetry",""
"水仙子・","元","王晔","驳明明的退佃丽春园，暗暗的开除了双解元。惨可可说下神仙愿，却原来都是骗。再谁听甜句儿留连。同他行坐，和他过遣，怎做的误走上茶船。招书生俊俏却无钱，茶客村虔倒有缘。孔方兄教得俺心窑变，胡芦提过遣，如今是走上茶船。拜辞了呆黄肇，上复那双解元，休怪俺不赴临川。","chinese-poetry",""
